Timedate,Max,Mean,Min
5.8.23:00,1124.0,1018.2727272727273,876.0
5.9.00:00,1255.0,1127.1818181818182,923.0
5.9.01:00,1225.0,1105.090909090909,928.0
5.9.02:00,1228.0,1108.0,929.0
5.9.03:00,1254.0,1124.0,931.0
5.9.04:00,1352.0,1199.0,938.0
5.9.05:00,1562.0,1366.090909090909,994.0
5.9.06:00,1820.0,1559.3636363636363,1022.0
5.9.07:00,1949.0,1644.3636363636363,1060.0
5.9.08:00,1973.0,1661.7272727272727,1081.0
5.9.09:00,1990.0,1695.090909090909,1109.0
5.9.10:00,1985.0,1697.1818181818182,1107.0
5.9.11:00,1987.0,1679.1818181818182,1118.0
5.9.12:00,2003.0,1687.5454545454545,1098.0
5.9.13:00,1972.0,1658.909090909091,1065.0
5.9.14:00,1922.0,1626.1818181818182,1043.0
5.9.15:00,1772.0,1515.1818181818182,1037.0
5.9.16:00,1675.0,1452.6363636363637,1044.0
5.9.17:00,1601.0,1395.7272727272727,1026.0
5.9.18:00,1576.0,1369.090909090909,1009.0
5.9.19:00,1554.0,1352.1818181818182,1036.0
5.9.20:00,1466.0,1290.3636363636363,1005.0
5.9.21:00,1375.0,1230.2727272727273,960.0
5.9.22:00,1310.0,1173.1818181818182,935.0
5.9.23:00,1279.0,1132.909090909091,916.0
6.1.00:00,1348.0,1223.6363636363637,1074.0
6.1.01:00,1332.0,1205.3636363636363,1063.0
6.1.02:00,1325.0,1199.4545454545455,1058.0
6.1.03:00,1326.0,1199.5454545454545,1067.0
6.1.04:00,1341.0,1209.7272727272727,1086.0
6.1.05:00,1385.0,1242.0,1107.0
6.1.06:00,1463.0,1304.090909090909,1158.0
6.1.07:00,1522.0,1369.0,1212.0
6.1.08:00,1543.0,1388.909090909091,1223.0
6.1.09:00,1537.0,1393.2727272727273,1249.0
6.1.10:00,1548.0,1412.8181818181818,1254.0
6.1.11:00,1557.0,1428.1818181818182,1287.0
6.1.12:00,1549.0,1423.3636363636363,1274.0
6.1.13:00,1532.0,1420.4545454545455,1260.0
6.1.14:00,1537.0,1420.8181818181818,1264.0
6.1.15:00,1548.0,1432.5454545454545,1262.0
6.1.16:00,1550.0,1445.909090909091,1296.0
6.1.17:00,1528.0,1425.7272727272727,1285.0
6.1.18:00,1499.0,1387.1818181818182,1254.0
6.1.19:00,1472.0,1359.1818181818182,1237.0
6.1.20:00,1433.0,1327.7272727272727,1213.0
6.1.21:00,1419.0,1286.5454545454545,1175.0
6.1.22:00,1369.0,1260.909090909091,1150.0
6.1.23:00,1378.0,1249.0,1147.0
6.10.00:00,1255.0,1125.7272727272727,1026.0
6.10.01:00,1246.0,1123.4545454545455,1031.0
6.10.02:00,1252.0,1124.090909090909,1030.0
6.10.03:00,1277.0,1141.5454545454545,1027.0
6.10.04:00,1380.0,1212.3636363636363,1042.0
6.10.05:00,1622.0,1391.3636363636363,1080.0
6.10.06:00,1885.0,1555.8181818181818,1096.0
6.10.07:00,1967.0,1615.6363636363637,1120.0
6.10.08:00,1898.0,1616.909090909091,1150.0
6.10.09:00,1973.0,1653.0,1196.0
6.10.10:00,2009.0,1646.1818181818182,1178.0
6.10.11:00,1987.0,1617.3636363636363,1167.0
6.10.12:00,2016.0,1624.2727272727273,1178.0
6.10.13:00,1996.0,1599.0,1186.0
6.10.14:00,1963.0,1563.909090909091,1174.0
6.10.15:00,1804.0,1472.8181818181818,1164.0
6.10.16:00,1701.0,1413.4545454545455,1145.0
6.10.17:00,1643.0,1395.2727272727273,1153.0
6.10.18:00,1628.0,1390.4545454545455,1168.0
6.10.19:00,1573.0,1343.090909090909,1141.0
6.10.20:00,1502.0,1283.1818181818182,1126.0
6.10.21:00,1430.0,1235.2727272727273,1105.0
6.10.22:00,1356.0,1184.7272727272727,1088.0
6.10.23:00,1298.0,1156.8181818181818,1057.0
6.11.00:00,1341.0,1208.909090909091,1125.0
6.11.01:00,1328.0,1192.090909090909,1114.0
6.11.02:00,1307.0,1180.1818181818182,1108.0
6.11.03:00,1316.0,1181.909090909091,1099.0
6.11.04:00,1347.0,1206.6363636363637,1108.0
6.11.05:00,1463.0,1285.1818181818182,1108.0
6.11.06:00,1689.0,1485.5454545454545,1155.0
6.11.07:00,1948.0,1677.3636363636363,1205.0
6.11.08:00,1993.0,1734.4545454545455,1212.0
6.11.09:00,2000.0,1741.3636363636363,1245.0
6.11.10:00,2019.0,1772.0,1291.0
6.11.11:00,2005.0,1765.909090909091,1303.0
6.11.12:00,1955.0,1736.0,1306.0
6.11.13:00,1990.0,1737.7272727272727,1321.0
6.11.14:00,1960.0,1708.7272727272727,1302.0
6.11.15:00,1957.0,1686.1818181818182,1311.0
6.11.16:00,1836.0,1624.1818181818182,1343.0
6.11.17:00,1752.0,1569.5454545454545,1326.0
6.11.18:00,1709.0,1511.2727272727273,1288.0
6.11.19:00,1667.0,1463.5454545454545,1257.0
6.11.20:00,1617.0,1416.7272727272727,1216.0
6.11.21:00,1529.0,1349.909090909091,1167.0
6.11.22:00,1476.0,1298.4545454545455,1120.0
6.11.23:00,1382.0,1246.6363636363637,1094.0
6.12.00:00,1495.0,1295.7272727272727,1082.0
6.12.01:00,1475.0,1282.3636363636363,1080.0
6.12.02:00,1459.0,1277.0,1088.0
6.12.03:00,1470.0,1278.3636363636363,1082.0
6.12.04:00,1496.0,1301.4545454545455,1085.0
6.12.05:00,1595.0,1385.3636363636363,1104.0
6.12.06:00,1859.0,1577.7272727272727,1148.0
6.12.07:00,2139.0,1781.8181818181818,1193.0
6.12.08:00,2220.0,1854.5454545454545,1236.0
6.12.09:00,2220.0,1853.2727272727273,1251.0
6.12.10:00,2233.0,1886.909090909091,1281.0
6.12.11:00,2223.0,1884.8181818181818,1310.0
6.12.12:00,2207.0,1854.1818181818182,1318.0
6.12.13:00,2211.0,1861.090909090909,1327.0
6.12.14:00,2190.0,1832.7272727272727,1322.0
6.12.15:00,2176.0,1816.909090909091,1339.0
6.12.16:00,2061.0,1741.4545454545455,1346.0
6.12.17:00,1979.0,1672.4545454545455,1316.0
6.12.18:00,1890.0,1607.909090909091,1285.0
6.12.19:00,1825.0,1558.7272727272727,1268.0
6.12.20:00,1768.0,1504.090909090909,1240.0
6.12.21:00,1705.0,1444.090909090909,1208.0
6.12.22:00,1652.0,1388.6363636363637,1162.0
6.12.23:00,1575.0,1339.909090909091,1152.0
6.2.00:00,1592.0,1363.2727272727273,1182.0
6.2.01:00,1572.0,1348.3636363636363,1198.0
6.2.02:00,1551.0,1334.7272727272727,1163.0
6.2.03:00,1568.0,1345.8181818181818,1161.0
6.2.04:00,1604.0,1366.8181818181818,1174.0
6.2.05:00,1744.0,1455.3636363636363,1182.0
6.2.06:00,2017.0,1664.1818181818182,1275.0
6.2.07:00,2264.0,1863.7272727272727,1314.0
6.2.08:00,2354.0,1923.6363636363637,1345.0
6.2.09:00,2370.0,1931.0,1383.0
6.2.10:00,2389.0,1960.3636363636363,1400.0
6.2.11:00,2387.0,1947.8181818181818,1394.0
6.2.12:00,2351.0,1913.3636363636363,1352.0
6.2.13:00,2346.0,1917.4545454545455,1326.0
6.2.14:00,2334.0,1886.1818181818182,1299.0
6.2.15:00,2269.0,1858.8181818181818,1288.0
6.2.16:00,2148.0,1770.2727272727273,1282.0
6.2.17:00,2120.0,1735.1818181818182,1281.0
6.2.18:00,2007.0,1666.5454545454545,1239.0
6.2.19:00,1930.0,1613.0,1232.0
6.2.20:00,1843.0,1560.6363636363637,1197.0
6.2.21:00,1788.0,1500.3636363636363,1160.0
6.2.22:00,1714.0,1444.1818181818182,1127.0
6.2.23:00,1633.0,1387.6363636363637,1084.0
6.3.00:00,1456.0,1321.4545454545455,1147.0
6.3.01:00,1432.0,1304.1818181818182,1137.0
6.3.02:00,1405.0,1298.6363636363637,1143.0
6.3.03:00,1427.0,1299.1818181818182,1143.0
6.3.04:00,1451.0,1322.2727272727273,1154.0
6.3.05:00,1576.0,1404.5454545454545,1166.0
6.3.06:00,1844.0,1597.2727272727273,1201.0
6.3.07:00,2062.0,1773.4545454545455,1239.0
6.3.08:00,2159.0,1854.7272727272727,1274.0
6.3.09:00,2160.0,1856.0,1328.0
6.3.10:00,2179.0,1878.090909090909,1353.0
6.3.11:00,2190.0,1868.6363636363637,1381.0
6.3.12:00,2146.0,1830.2727272727273,1392.0
6.3.13:00,2131.0,1820.7272727272727,1364.0
6.3.14:00,2088.0,1789.2727272727273,1368.0
6.3.15:00,2060.0,1753.7272727272727,1375.0
6.3.16:00,1941.0,1664.2727272727273,1367.0
6.3.17:00,1875.0,1617.0,1376.0
6.3.18:00,1836.0,1597.0,1388.0
6.3.19:00,1809.0,1556.2727272727273,1380.0
6.3.20:00,1755.0,1503.7272727272727,1327.0
6.3.21:00,1658.0,1442.4545454545455,1278.0
6.3.22:00,1585.0,1393.4545454545455,1223.0
6.3.23:00,1508.0,1339.1818181818182,1163.0
6.4.00:00,1397.0,1175.6363636363637,983.0
6.4.01:00,1394.0,1166.6363636363637,946.0
6.4.02:00,1403.0,1172.8181818181818,972.0
6.4.03:00,1433.0,1193.7272727272727,985.0
6.4.04:00,1523.0,1258.8181818181818,1006.0
6.4.05:00,1767.0,1404.6363636363637,1052.0
6.4.06:00,2027.0,1554.8181818181818,1093.0
6.4.07:00,2115.0,1610.3636363636363,1124.0
6.4.08:00,2107.0,1616.909090909091,1142.0
6.4.09:00,2121.0,1635.8181818181818,1163.0
6.4.10:00,2134.0,1634.8181818181818,1179.0
6.4.11:00,2101.0,1610.1818181818182,1166.0
6.4.12:00,2083.0,1608.0,1165.0
6.4.13:00,2057.0,1573.0,1127.0
6.4.14:00,2010.0,1538.7272727272727,1121.0
6.4.15:00,1822.0,1460.8181818181818,1098.0
6.4.16:00,1742.0,1405.3636363636363,1084.0
6.4.17:00,1674.0,1363.5454545454545,1054.0
6.4.18:00,1649.0,1346.6363636363637,1048.0
6.4.19:00,1619.0,1349.2727272727273,1085.0
6.4.20:00,1558.0,1304.6363636363637,1049.0
6.4.21:00,1488.0,1254.6363636363637,1017.0
6.4.22:00,1401.0,1217.2727272727273,1000.0
6.4.23:00,1353.0,1189.8181818181818,980.0
6.5.00:00,1293.0,1137.8181818181818,1044.0
6.5.01:00,1275.0,1129.8181818181818,1050.0
6.5.02:00,1298.0,1135.3636363636363,1046.0
6.5.03:00,1343.0,1156.0,1031.0
6.5.04:00,1413.0,1213.909090909091,1052.0
6.5.05:00,1627.0,1375.5454545454545,1080.0
6.5.06:00,1877.0,1552.909090909091,1116.0
6.5.07:00,1999.0,1628.090909090909,1152.0
6.5.08:00,1995.0,1634.090909090909,1169.0
6.5.09:00,2014.0,1663.3636363636363,1211.0
6.5.10:00,1991.0,1656.4545454545455,1216.0
6.5.11:00,1943.0,1628.7272727272727,1201.0
6.5.12:00,1909.0,1631.1818181818182,1194.0
6.5.13:00,1862.0,1597.8181818181818,1178.0
6.5.14:00,1830.0,1560.6363636363637,1151.0
6.5.15:00,1695.0,1463.8181818181818,1137.0
6.5.16:00,1594.0,1395.3636363636363,1107.0
6.5.17:00,1545.0,1342.8181818181818,1083.0
6.5.18:00,1515.0,1304.8181818181818,1069.0
6.5.19:00,1477.0,1278.2727272727273,1074.0
6.5.20:00,1447.0,1274.909090909091,1088.0
6.5.21:00,1385.0,1234.909090909091,1056.0
6.5.22:00,1325.0,1194.909090909091,1030.0
6.5.23:00,1273.0,1158.7272727272727,1015.0
6.6.00:00,1171.0,1020.4545454545455,902.0
6.6.01:00,1163.0,1010.5454545454545,897.0
6.6.02:00,1159.0,1005.5454545454545,881.0
6.6.03:00,1159.0,989.3636363636364,865.0
6.6.04:00,1180.0,997.0,860.0
6.6.05:00,1266.0,1053.6363636363637,882.0
6.6.06:00,1322.0,1121.090909090909,930.0
6.6.07:00,1419.0,1169.4545454545455,1003.0
6.6.08:00,1458.0,1202.4545454545455,1030.0
6.6.09:00,1486.0,1230.909090909091,1052.0
6.6.10:00,1506.0,1244.090909090909,1060.0
6.6.11:00,1493.0,1244.2727272727273,1056.0
6.6.12:00,1488.0,1244.7272727272727,1047.0
6.6.13:00,1426.0,1220.5454545454545,1032.0
6.6.14:00,1432.0,1209.5454545454545,1013.0
6.6.15:00,1408.0,1192.7272727272727,989.0
6.6.16:00,1376.0,1167.090909090909,969.0
6.6.17:00,1330.0,1130.090909090909,928.0
6.6.18:00,1328.0,1110.2727272727273,914.0
6.6.19:00,1285.0,1086.4545454545455,903.0
6.6.20:00,1262.0,1069.909090909091,891.0
6.6.21:00,1242.0,1072.7272727272727,902.0
6.6.22:00,1238.0,1062.7272727272727,879.0
6.6.23:00,1203.0,1042.0,863.0
6.7.00:00,1274.0,1065.090909090909,892.0
6.7.01:00,1252.0,1053.5454545454545,886.0
6.7.02:00,1209.0,1050.4545454545455,878.0
6.7.03:00,1209.0,1044.909090909091,864.0
6.7.04:00,1273.0,1090.1818181818182,850.0
6.7.05:00,1511.0,1250.0,883.0
6.7.06:00,1741.0,1424.0,945.0
6.7.07:00,1836.0,1501.3636363636363,1007.0
6.7.08:00,1870.0,1534.5454545454545,1058.0
6.7.09:00,1949.0,1575.8181818181818,1106.0
6.7.10:00,1945.0,1574.5454545454545,1113.0
6.7.11:00,1897.0,1554.4545454545455,1106.0
6.7.12:00,1929.0,1558.3636363636363,1093.0
6.7.13:00,1909.0,1533.2727272727273,1095.0
6.7.14:00,1839.0,1495.0,1077.0
6.7.15:00,1695.0,1412.909090909091,1048.0
6.7.16:00,1650.0,1356.4545454545455,1013.0
6.7.17:00,1589.0,1303.2727272727273,967.0
6.7.18:00,1532.0,1259.5454545454545,977.0
6.7.19:00,1462.0,1213.8181818181818,958.0
6.7.20:00,1401.0,1168.2727272727273,954.0
6.7.21:00,1378.0,1152.4545454545455,939.0
6.7.22:00,1317.0,1111.6363636363637,916.0
6.7.23:00,1286.0,1079.4545454545455,892.0
6.8.00:00,1110.0,1005.0909090909091,866.0
6.8.01:00,1075.0,993.0,868.0
6.8.02:00,1089.0,985.5454545454545,863.0
6.8.03:00,1121.0,1006.2727272727273,863.0
6.8.04:00,1176.0,1039.4545454545455,837.0
6.8.05:00,1365.0,1182.3636363636363,863.0
6.8.06:00,1587.0,1352.1818181818182,935.0
6.8.07:00,1683.0,1430.909090909091,969.0
6.8.08:00,1714.0,1465.8181818181818,1004.0
6.8.09:00,1766.0,1509.0,1025.0
6.8.10:00,1790.0,1519.3636363636363,1062.0
6.8.11:00,1770.0,1507.2727272727273,1060.0
6.8.12:00,1801.0,1523.7272727272727,1064.0
6.8.13:00,1803.0,1511.6363636363637,1072.0
6.8.14:00,1760.0,1478.090909090909,1056.0
6.8.15:00,1632.0,1390.2727272727273,1040.0
6.8.16:00,1530.0,1321.090909090909,1022.0
6.8.17:00,1443.0,1265.8181818181818,994.0
6.8.18:00,1408.0,1223.5454545454545,980.0
6.8.19:00,1364.0,1185.6363636363637,961.0
6.8.20:00,1350.0,1169.090909090909,960.0
6.8.21:00,1304.0,1132.8181818181818,940.0
6.8.22:00,1228.0,1080.1818181818182,903.0
6.8.23:00,1177.0,1045.2727272727273,881.0
6.9.00:00,1256.0,1112.3636363636363,896.0
6.9.01:00,1233.0,1095.6363636363637,892.0
6.9.02:00,1232.0,1098.1818181818182,893.0
6.9.03:00,1257.0,1118.909090909091,898.0
6.9.04:00,1360.0,1195.6363636363637,930.0
6.9.05:00,1571.0,1360.7272727272727,930.0
6.9.06:00,1822.0,1545.2727272727273,967.0
6.9.07:00,1926.0,1626.1818181818182,1004.0
6.9.08:00,1948.0,1635.090909090909,1035.0
6.9.09:00,1985.0,1678.0,1065.0
6.9.10:00,1979.0,1676.2727272727273,1074.0
6.9.11:00,1936.0,1646.7272727272727,1059.0
6.9.12:00,1943.0,1650.3636363636363,1054.0
6.9.13:00,1948.0,1623.4545454545455,1075.0
6.9.14:00,1914.0,1585.090909090909,1067.0
6.9.15:00,1756.0,1483.3636363636363,1063.0
6.9.16:00,1678.0,1415.909090909091,1058.0
6.9.17:00,1571.0,1358.0,1053.0
6.9.18:00,1530.0,1324.6363636363637,1050.0
6.9.19:00,1508.0,1315.0,1066.0
6.9.20:00,1440.0,1261.7272727272727,1058.0
6.9.21:00,1369.0,1199.6363636363637,1019.0
6.9.22:00,1291.0,1146.5454545454545,996.0
6.9.23:00,1252.0,1107.090909090909,955.0
7.1.00:00,1367.0,1237.5454545454545,1142.0
7.1.01:00,1335.0,1221.7272727272727,1126.0
7.1.02:00,1339.0,1215.7272727272727,1118.0
7.1.03:00,1345.0,1222.909090909091,1137.0
7.1.04:00,1358.0,1249.6363636363637,1170.0
7.1.05:00,1461.0,1324.3636363636363,1179.0
7.1.06:00,1697.0,1499.3636363636363,1221.0
7.1.07:00,1938.0,1697.0,1285.0
7.1.08:00,2038.0,1772.0,1306.0
7.1.09:00,2014.0,1773.1818181818182,1315.0
7.1.10:00,2050.0,1809.6363636363637,1345.0
7.1.11:00,2039.0,1805.2727272727273,1346.0
7.1.12:00,2009.0,1782.2727272727273,1352.0
7.1.13:00,2044.0,1799.5454545454545,1366.0
7.1.14:00,2020.0,1781.0,1344.0
7.1.15:00,1999.0,1768.0,1347.0
7.1.16:00,1881.0,1701.090909090909,1362.0
7.1.17:00,1796.0,1637.1818181818182,1327.0
7.1.18:00,1714.0,1575.0,1273.0
7.1.19:00,1672.0,1531.2727272727273,1273.0
7.1.20:00,1629.0,1480.8181818181818,1247.0
7.1.21:00,1549.0,1420.1818181818182,1210.0
7.1.22:00,1499.0,1367.5454545454545,1159.0
7.1.23:00,1438.0,1312.6363636363637,1119.0
7.10.00:00,1276.0,1140.8181818181818,1040.0
7.10.01:00,1267.0,1124.909090909091,1033.0
7.10.02:00,1263.0,1129.090909090909,1027.0
7.10.03:00,1297.0,1156.4545454545455,1039.0
7.10.04:00,1407.0,1239.1818181818182,1058.0
7.10.05:00,1664.0,1437.909090909091,1111.0
7.10.06:00,1889.0,1616.909090909091,1144.0
7.10.07:00,1977.0,1684.090909090909,1171.0
7.10.08:00,1960.0,1692.7272727272727,1218.0
7.10.09:00,1983.0,1720.8181818181818,1272.0
7.10.10:00,2016.0,1715.909090909091,1267.0
7.10.11:00,1964.0,1679.3636363636363,1245.0
7.10.12:00,1949.0,1671.7272727272727,1226.0
7.10.13:00,1914.0,1641.4545454545455,1200.0
7.10.14:00,1882.0,1604.0,1224.0
7.10.15:00,1734.0,1504.8181818181818,1206.0
7.10.16:00,1665.0,1442.5454545454545,1175.0
7.10.17:00,1622.0,1420.0,1178.0
7.10.18:00,1572.0,1403.7272727272727,1170.0
7.10.19:00,1489.0,1356.2727272727273,1139.0
7.10.20:00,1407.0,1297.2727272727273,1084.0
7.10.21:00,1340.0,1233.6363636363637,1036.0
7.10.22:00,1302.0,1193.6363636363637,1040.0
7.10.23:00,1237.0,1153.909090909091,1032.0
7.11.00:00,1330.0,1209.0,1063.0
7.11.01:00,1308.0,1196.5454545454545,1039.0
7.11.02:00,1280.0,1184.0,1028.0
7.11.03:00,1297.0,1194.6363636363637,1029.0
7.11.04:00,1338.0,1219.3636363636363,1040.0
7.11.05:00,1449.0,1299.4545454545455,1073.0
7.11.06:00,1701.0,1502.7272727272727,1133.0
7.11.07:00,1957.0,1693.5454545454545,1164.0
7.11.08:00,2046.0,1760.5454545454545,1190.0
7.11.09:00,2047.0,1767.6363636363637,1190.0
7.11.10:00,2094.0,1793.3636363636363,1229.0
7.11.11:00,2099.0,1789.2727272727273,1221.0
7.11.12:00,2038.0,1758.1818181818182,1228.0
7.11.13:00,2055.0,1761.090909090909,1236.0
7.11.14:00,2051.0,1731.8181818181818,1213.0
7.11.15:00,2002.0,1718.090909090909,1231.0
7.11.16:00,1885.0,1646.0,1257.0
7.11.17:00,1809.0,1591.8181818181818,1228.0
7.11.18:00,1737.0,1528.2727272727273,1173.0
7.11.19:00,1726.0,1488.5454545454545,1164.0
7.11.20:00,1655.0,1437.5454545454545,1130.0
7.11.21:00,1577.0,1380.4545454545455,1095.0
7.11.22:00,1499.0,1319.4545454545455,1071.0
7.11.23:00,1423.0,1258.909090909091,1045.0
7.12.00:00,1518.0,1304.4545454545455,1124.0
7.12.01:00,1508.0,1285.0,1078.0
7.12.02:00,1481.0,1274.6363636363637,1052.0
7.12.03:00,1462.0,1276.8181818181818,1071.0
7.12.04:00,1504.0,1301.7272727272727,1059.0
7.12.05:00,1625.0,1383.090909090909,1072.0
7.12.06:00,1867.0,1583.6363636363637,1136.0
7.12.07:00,2106.0,1790.6363636363637,1198.0
7.12.08:00,2178.0,1860.7272727272727,1249.0
7.12.09:00,2197.0,1859.2727272727273,1274.0
7.12.10:00,2218.0,1891.909090909091,1317.0
7.12.11:00,2198.0,1889.909090909091,1314.0
7.12.12:00,2177.0,1860.6363636363637,1311.0
7.12.13:00,2193.0,1863.6363636363637,1289.0
7.12.14:00,2190.0,1837.909090909091,1298.0
7.12.15:00,2177.0,1827.0,1319.0
7.12.16:00,2070.0,1751.4545454545455,1340.0
7.12.17:00,1984.0,1681.8181818181818,1314.0
7.12.18:00,1903.0,1610.2727272727273,1260.0
7.12.19:00,1848.0,1567.4545454545455,1255.0
7.12.20:00,1776.0,1511.0,1201.0
7.12.21:00,1680.0,1450.909090909091,1188.0
7.12.22:00,1630.0,1388.1818181818182,1155.0
7.12.23:00,1561.0,1338.3636363636363,1123.0
7.2.00:00,1597.0,1356.5454545454545,1045.0
7.2.01:00,1568.0,1339.3636363636363,1044.0
7.2.02:00,1555.0,1331.090909090909,1070.0
7.2.03:00,1579.0,1337.3636363636363,1072.0
7.2.04:00,1602.0,1363.909090909091,1080.0
7.2.05:00,1705.0,1447.1818181818182,1105.0
7.2.06:00,1937.0,1646.090909090909,1157.0
7.2.07:00,2221.0,1852.090909090909,1217.0
7.2.08:00,2298.0,1909.090909090909,1222.0
7.2.09:00,2307.0,1919.909090909091,1251.0
7.2.10:00,2312.0,1949.0,1280.0
7.2.11:00,2293.0,1933.909090909091,1292.0
7.2.12:00,2246.0,1901.1818181818182,1295.0
7.2.13:00,2264.0,1898.909090909091,1283.0
7.2.14:00,2238.0,1870.2727272727273,1290.0
7.2.15:00,2189.0,1836.7272727272727,1304.0
7.2.16:00,2119.0,1751.5454545454545,1282.0
7.2.17:00,2099.0,1722.8181818181818,1313.0
7.2.18:00,1978.0,1646.2727272727273,1269.0
7.2.19:00,1915.0,1602.090909090909,1259.0
7.2.20:00,1865.0,1547.909090909091,1209.0
7.2.21:00,1785.0,1490.090909090909,1184.0
7.2.22:00,1706.0,1428.1818181818182,1143.0
7.2.23:00,1620.0,1376.8181818181818,1121.0
7.3.00:00,1460.0,1304.4545454545455,1130.0
7.3.01:00,1422.0,1286.5454545454545,1126.0
7.3.02:00,1410.0,1271.7272727272727,1088.0
7.3.03:00,1423.0,1279.0,1108.0
7.3.04:00,1455.0,1304.0,1121.0
7.3.05:00,1583.0,1389.5454545454545,1139.0
7.3.06:00,1866.0,1584.909090909091,1188.0
7.3.07:00,2126.0,1775.090909090909,1224.0
7.3.08:00,2213.0,1855.1818181818182,1266.0
7.3.09:00,2200.0,1861.090909090909,1286.0
7.3.10:00,2235.0,1894.7272727272727,1310.0
7.3.11:00,2235.0,1878.090909090909,1301.0
7.3.12:00,2177.0,1844.7272727272727,1289.0
7.3.13:00,2192.0,1838.4545454545455,1274.0
7.3.14:00,2178.0,1810.090909090909,1259.0
7.3.15:00,2154.0,1776.909090909091,1249.0
7.3.16:00,2028.0,1679.0,1238.0
7.3.17:00,1932.0,1629.909090909091,1246.0
7.3.18:00,1902.0,1612.4545454545455,1247.0
7.3.19:00,1858.0,1579.090909090909,1229.0
7.3.20:00,1798.0,1524.4545454545455,1201.0
7.3.21:00,1714.0,1466.7272727272727,1163.0
7.3.22:00,1598.0,1405.909090909091,1113.0
7.3.23:00,1517.0,1350.909090909091,1103.0
7.4.00:00,1344.0,1180.1818181818182,967.0
7.4.01:00,1328.0,1169.909090909091,954.0
7.4.02:00,1328.0,1183.0,976.0
7.4.03:00,1363.0,1203.5454545454545,984.0
7.4.04:00,1460.0,1281.6363636363637,1017.0
7.4.05:00,1687.0,1433.5454545454545,1042.0
7.4.06:00,1956.0,1596.090909090909,1059.0
7.4.07:00,2071.0,1664.7272727272727,1095.0
7.4.08:00,2072.0,1665.090909090909,1109.0
7.4.09:00,2108.0,1692.3636363636363,1138.0
7.4.10:00,2093.0,1684.909090909091,1136.0
7.4.11:00,2044.0,1648.5454545454545,1139.0
7.4.12:00,2052.0,1649.3636363636363,1134.0
7.4.13:00,2017.0,1615.5454545454545,1111.0
7.4.14:00,1985.0,1576.4545454545455,1106.0
7.4.15:00,1834.0,1484.090909090909,1071.0
7.4.16:00,1731.0,1426.3636363636363,1061.0
7.4.17:00,1651.0,1380.7272727272727,1090.0
7.4.18:00,1619.0,1366.2727272727273,1099.0
7.4.19:00,1605.0,1368.6363636363637,1114.0
7.4.20:00,1566.0,1332.5454545454545,1105.0
7.4.21:00,1500.0,1277.0,1071.0
7.4.22:00,1402.0,1236.0,1065.0
7.4.23:00,1367.0,1207.3636363636363,1048.0
7.5.00:00,1258.0,1145.6363636363637,1012.0
7.5.01:00,1241.0,1129.090909090909,1000.0
7.5.02:00,1261.0,1134.909090909091,996.0
7.5.03:00,1295.0,1161.6363636363637,999.0
7.5.04:00,1372.0,1217.1818181818182,997.0
7.5.05:00,1580.0,1388.8181818181818,1020.0
7.5.06:00,1837.0,1574.3636363636363,1070.0
7.5.07:00,1936.0,1647.3636363636363,1100.0
7.5.08:00,1952.0,1659.8181818181818,1138.0
7.5.09:00,1966.0,1688.5454545454545,1167.0
7.5.10:00,1964.0,1687.3636363636363,1188.0
7.5.11:00,1921.0,1661.090909090909,1180.0
7.5.12:00,1934.0,1663.0,1175.0
7.5.13:00,1885.0,1627.909090909091,1153.0
7.5.14:00,1874.0,1586.6363636363637,1133.0
7.5.15:00,1707.0,1482.8181818181818,1123.0
7.5.16:00,1605.0,1415.5454545454545,1103.0
7.5.17:00,1539.0,1356.4545454545455,1067.0
7.5.18:00,1501.0,1325.4545454545455,1045.0
7.5.19:00,1477.0,1292.090909090909,1036.0
7.5.20:00,1460.0,1279.3636363636363,1044.0
7.5.21:00,1403.0,1234.7272727272727,1018.0
7.5.22:00,1324.0,1186.5454545454545,1000.0
7.5.23:00,1270.0,1150.8181818181818,986.0
7.6.00:00,1214.0,1035.2727272727273,852.0
7.6.01:00,1208.0,1026.2727272727273,844.0
7.6.02:00,1219.0,1031.909090909091,829.0
7.6.03:00,1227.0,1036.5454545454545,832.0
7.6.04:00,1312.0,1093.8181818181818,840.0
7.6.05:00,1530.0,1261.0,871.0
7.6.06:00,1804.0,1445.6363636363637,898.0
7.6.07:00,1931.0,1528.1818181818182,929.0
7.6.08:00,1958.0,1552.909090909091,974.0
7.6.09:00,2020.0,1592.8181818181818,1001.0
7.6.10:00,2021.0,1601.4545454545455,1012.0
7.6.11:00,1993.0,1580.4545454545455,1018.0
7.6.12:00,2018.0,1583.3636363636363,1022.0
7.6.13:00,1969.0,1562.5454545454545,1021.0
7.6.14:00,1936.0,1540.3636363636363,1013.0
7.6.15:00,1791.0,1453.4545454545455,1006.0
7.6.16:00,1697.0,1388.7272727272727,963.0
7.6.17:00,1609.0,1326.4545454545455,935.0
7.6.18:00,1570.0,1287.7272727272727,923.0
7.6.19:00,1527.0,1247.3636363636363,899.0
7.6.20:00,1463.0,1207.0,890.0
7.6.21:00,1406.0,1185.909090909091,891.0
7.6.22:00,1338.0,1145.6363636363637,890.0
7.6.23:00,1295.0,1111.4545454545455,872.0
7.7.00:00,1256.0,1059.6363636363637,874.0
7.7.01:00,1255.0,1042.8181818181818,864.0
7.7.02:00,1246.0,1042.090909090909,872.0
7.7.03:00,1233.0,1037.4545454545455,853.0
